File Name,Lot,Equip ID,Yield
 4396792.2 R-1.txt,LOT       :  4396792.2 R                             START TIME : 2023/06/30 09:20:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 37              Total Yield :  40.541%
 4396792.2 R.txt,LOT       :  4396792.2 R                             START TIME : 2023/06/30 09:20:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 37              Total Yield :  35.135%
1.txt,LOT       : 1                                        START TIME : 2023/12/06 11:50:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 0             Total Yield :   0.000%
12345678.txt,LOT       : 12345678                                 START TIME : 2023/05/05 15:28:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1               Total Yield : 100.000%
2.txt,LOT       : 2                                        START TIME : 2024/03/01 04:18:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 215             Total Yield :  81.395%
21043 PRUEBAS.txt,LOT       : 21043 PRUEBAS                            START TIME : 2023/07/14 20:44:25,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 3336            Total Yield :  86.331%
21066 PRUEBAS.txt,LOT       : 21066 PRUEBAS                            START TIME : 2023/07/16 20:15:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 3438            Total Yield :  97.353%
23011 PRUEBAS.txt,LOT       : 23011 PRUEBAS                            START TIME : 2023/07/19 22:10:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1800            Total Yield :  97.056%
292 PRUEBAS.txt,LOT       : 292 PRUEBAS                              START TIME : 2023/03/12 00:25:46,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 2109            Total Yield :  87.814%
32120272.1REPROCESO-1.txt,LOT       : 32120272.1REPROCESO                      START TIME : 2023/07/19 16:34:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10396           Total Yield :  99.259%
32120272.1REPROCESO.txt,LOT       : 32120272.1REPROCESO                      START TIME : 2023/07/19 16:34:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10396           Total Yield :  88.948%
32120274.1REPROCESO-1.txt,LOT       : 32120274.1REPROCESO                      START TIME : 2023/07/20 15:57:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10467           Total Yield :  97.344%
32120274.1REPROCESO-2.txt,LOT       : 32120274.1REPROCESO                      START TIME : 2023/07/20 15:57:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10467           Total Yield :  99.322%
32120274.1REPROCESO.txt,LOT       : 32120274.1REPROCESO                      START TIME : 2023/07/20 15:57:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10468           Total Yield :  87.295%
32120721.1REPROCESO-1.txt,LOT       : 32120721.1REPROCESO                      START TIME : 2023/07/19 08:41:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10299           Total Yield :  98.961%
32120721.1REPROCESO.txt,LOT       : 32120721.1REPROCESO                      START TIME : 2023/07/19 08:41:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10309           Total Yield :  87.458%
32120722.1REPROCESO.txt,LOT       : 32120722.1REPROCESO                      START TIME : 2023/07/20 08:06:18,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7918            Total Yield :  84.403%
32120722.2REPROCESO.txt,LOT       : 32120722.2REPROCESO                      START TIME : 2023/07/20 09:48:44,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1234            Total Yield : 100.000%
32121295.1.txt,LOT       : 32121295.1                               START TIME : 2023/07/05 20:02:30,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 14712           Total Yield :  94.834%
32121295.1REPROCESO.txt,LOT       : 32121295.1REPROCESO                      START TIME : 2023/07/06 14:30:46,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 14675           Total Yield :  88.872%
32121295.2.txt,LOT       : 32121295.2                               START TIME : 2023/07/06 01:46:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 781             Total Yield :  61.460%
32121295.3.txt,LOT       : 32121295.3                               START TIME : 2023/07/06 04:28:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 311             Total Yield :  86.817%
32132056.1 RW-1.txt,LOT       : 32132056.1 RW                            START TIME : 2023/07/15 19:35:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 6292            Total Yield :  99.189%
32132056.1 RW.txt,LOT       : 32132056.1 RW                            START TIME : 2023/07/15 19:35:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 6292            Total Yield :  98.458%
32159254.1 RW-1.txt,LOT       : 32159254.1 RW                            START TIME : 2023/08/25 22:07:40,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10244           Total Yield :  95.080%
32159254.1 RW.txt,LOT       : 32159254.1 RW                            START TIME : 2023/08/26 03:23:37,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 524             Total Yield :  17.366%
4257722.1.txt,LOT       : 4257722.1                                START TIME : 2023/03/04 08:03:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 349             Total Yield :  99.140%
4257723.1-1.txt,LOT       : 4257723.1                                START TIME : 2023/03/04 07:27:30,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 393             Total Yield :  98.728%
4257723.1.txt,LOT       : 4257723.1                                START TIME : 2023/03/04 07:27:30,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 393             Total Yield :  95.674%
4257729.1-1.txt,LOT       : 4257729.1                                START TIME : 2023/03/07 02:48:49,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 342             Total Yield :  95.322%
4257729.1.txt,LOT       : 4257729.1                                START TIME : 2023/03/07 02:48:49,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 342             Total Yield :  89.474%
4257730.1.txt,LOT       : 4257730.1                                START TIME : 2023/03/05 09:35:37,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 425             Total Yield :  99.294%
4257731.1-1.txt,LOT       : 4257731.1                                START TIME : 2023/03/04 16:14:24,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 467             Total Yield :  99.358%
4257731.1.txt,LOT       : 4257731.1                                START TIME : 2023/03/04 16:14:24,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 467             Total Yield :  98.287%
4260359.1 RW-1.txt,LOT       : 4260359.1 RW                             START TIME : 2023/03/09 18:39:56,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8473            Total Yield :  99.622%
4260359.1 RW.txt,LOT       : 4260359.1 RW                             START TIME : 2023/03/09 18:39:56,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8473            Total Yield :  98.371%
4261978.1-1.txt,LOT       : 4261978.1                                START TIME : 2023/03/03 14:12:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 738             Total Yield :  99.458%
4261978.1.txt,LOT       : 4261978.1                                START TIME : 2023/03/03 14:12:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 739             Total Yield :  97.700%
4261985.1.txt,LOT       : 4261985.1                                START TIME : 2023/03/03 11:04:51,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 276             Total Yield :  99.275%
4262698.1.txt,LOT       : 4262698.1                                START TIME : 2023/03/06 17:25:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 258             Total Yield :  96.512%
4262701.1.txt,LOT       : 4262701.1                                START TIME : 2023/03/05 05:03:59,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 248             Total Yield :  96.774%
4262703.1.txt,LOT       : 4262703.1                                START TIME : 2023/03/05 14:41:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 211             Total Yield :  94.787%
4262707.1.txt,LOT       : 4262707.1                                START TIME : 2023/03/04 05:30:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 178             Total Yield :  96.629%
4262708.1-1.txt,LOT       : 4262708.1                                START TIME : 2023/03/04 13:38:01,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 838             Total Yield :  99.523%
4262708.1.txt,LOT       : 4262708.1                                START TIME : 2023/03/04 13:38:01,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 839             Total Yield :  98.689%
4262715.1-1.txt,LOT       : 4262715.1                                START TIME : 2023/03/04 13:09:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 457             Total Yield :  98.031%
4262715.1.txt,LOT       : 4262715.1                                START TIME : 2023/03/04 13:09:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 456             Total Yield :  96.053%
4262719.1-1.txt,LOT       : 4262719.1                                START TIME : 2023/03/06 23:38:57,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 230             Total Yield :  98.261%
4262719.1.txt,LOT       : 4262719.1                                START TIME : 2023/03/06 23:38:57,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 231             Total Yield :  95.238%
4262721.1.txt,LOT       : 4262721.1                                START TIME : 2023/03/05 04:20:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 125             Total Yield :  98.400%
4262726.1.txt,LOT       : 4262726.1                                START TIME : 2023/03/05 18:58:52,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 117             Total Yield :  99.145%
4262727.1.txt,LOT       : 4262727.1                                START TIME : 2023/03/05 02:33:49,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 434             Total Yield :  98.387%
4262741.1.txt,LOT       : 4262741.1                                START TIME : 2023/03/05 07:38:00,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 145             Total Yield :  97.931%
4262743.1-1.txt,LOT       : 4262743.1                                START TIME : 2023/03/06 18:11:50,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 558             Total Yield :  96.057%
4262743.1.txt,LOT       : 4262743.1                                START TIME : 2023/03/06 18:11:50,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 559             Total Yield :  93.202%
4262745.1.txt,LOT       : 4262745.1                                START TIME : 2023/03/05 01:06:11,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 95              Total Yield :  96.842%
4262746.1.txt,LOT       : 4262746.1                                START TIME : 2023/03/04 01:44:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 545             Total Yield :  94.128%
4265408.1.txt,LOT       : 4265408.1                                START TIME : 2023/03/03 16:21:09,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 95              Total Yield : 100.000%
4265410.1.txt,LOT       : 4265410.1                                START TIME : 2023/03/03 23:40:51,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 333             Total Yield :  98.799%
4265411.1.txt,LOT       : 4265411.1                                START TIME : 2023/03/04 00:17:30,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 26              Total Yield :  88.462%
4265412.1.txt,LOT       : 4265412.1                                START TIME : 2023/03/04 16:40:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 179             Total Yield : 100.000%
4265895.1-1.txt,LOT       : 4265895.1                                START TIME : 2023/03/04 11:24:45,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 401             Total Yield :  99.501%
4265895.1.txt,LOT       : 4265895.1                                START TIME : 2023/03/04 11:24:45,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 402             Total Yield :  95.771%
4265896.1.txt,LOT       : 4265896.1                                START TIME : 2023/03/04 17:28:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 400             Total Yield :  99.500%
4265897.1.txt,LOT       : 4265897.1                                START TIME : 2023/03/05 12:52:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 395             Total Yield :  98.987%
4265898.1-1.txt,LOT       : 4265898.1                                START TIME : 2023/03/06 01:45:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 471             Total Yield :  97.877%
4265898.1-2.txt,LOT       : 4265898.1                                START TIME : 2023/03/06 01:45:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 473             Total Yield :  97.674%
4265898.1-3.txt,LOT       : 4265898.1                                START TIME : 2023/03/06 01:45:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 476             Total Yield :  97.479%
4265898.1.txt,LOT       : 4265898.1                                START TIME : 2023/03/06 01:45:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 471             Total Yield :  96.391%
4265901.1.txt,LOT       : 4265901.1                                START TIME : 2023/03/05 13:58:54,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 323             Total Yield :  98.452%
4265902.1.txt,LOT       : 4265902.1                                START TIME : 2023/03/04 02:33:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 334             Total Yield :  98.503%
4265903.1-1.txt,LOT       : 4265903.1                                START TIME : 2023/03/05 18:13:14,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 122             Total Yield :  99.180%
4265903.1.txt,LOT       : 4265903.1                                START TIME : 2023/03/05 18:13:14,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 122             Total Yield :  98.361%
4265906.1.txt,LOT       : 4265906.1                                START TIME : 2023/03/04 04:25:59,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 110             Total Yield : 100.000%
4265907.1-1.txt,LOT       : 4265907.1                                START TIME : 2023/03/05 21:49:11,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 12994           Total Yield :  99.908%
4265907.1.txt,LOT       : 4265907.1                                START TIME : 2023/03/05 21:49:11,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 12995           Total Yield :  99.377%
4265907.txt,LOT       : 4265907                                  START TIME : 2023/03/04 21:43:57,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 424             Total Yield :  93.868%
4265908.1.txt,LOT       : 4265908.1                                START TIME : 2023/03/04 09:37:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 110             Total Yield :  91.818%
4265909.1.txt,LOT       : 4265909.1                                START TIME : 2023/03/04 06:25:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 538             Total Yield :  98.513%
4265911.1.txt,LOT       : 4265911.1                                START TIME : 2023/03/05 10:57:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 119             Total Yield : 100.000%
4265912.1.txt,LOT       : 4265912.1                                START TIME : 2023/03/05 12:24:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 74              Total Yield :  90.541%
4265913.1-1.txt,LOT       : 4265913.1                                START TIME : 2023/03/06 18:57:40,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 107             Total Yield :  95.327%
4265913.1.txt,LOT       : 4265913.1                                START TIME : 2023/03/06 18:57:40,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 107             Total Yield :  87.850%
4265914.1.txt,LOT       : 4265914.1                                START TIME : 2023/03/05 13:26:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 509             Total Yield :  98.625%
4266440.1.txt,LOT       : 4266440.1                                START TIME : 2023/03/04 09:52:41,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 442             Total Yield :  97.285%
4266441.1-1.txt,LOT       : 4266441.1                                START TIME : 2023/03/04 06:46:59,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 507             Total Yield :  99.211%
4266441.1.txt,LOT       : 4266441.1                                START TIME : 2023/03/04 06:46:59,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 508             Total Yield :  97.835%
4266443.1.txt,LOT       : 4266443.1                                START TIME : 2023/03/05 16:06:18,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 94              Total Yield :  94.681%
4266444.1.txt,LOT       : 4266444.1                                START TIME : 2023/03/04 16:53:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 526             Total Yield :  98.669%
4266445.1-1.txt,LOT       : 4266445.1                                START TIME : 2023/03/05 05:42:55,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 559             Total Yield :  99.106%
4266445.1.txt,LOT       : 4266445.1                                START TIME : 2023/03/05 05:42:55,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 493             Total Yield :  98.580%
4267417.1-1.txt,LOT       : 4267417.1                                START TIME : 2023/03/05 20:00:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 490             Total Yield :  98.980%
4267417.1.txt,LOT       : 4267417.1                                START TIME : 2023/03/05 20:00:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 463             Total Yield :  96.544%
4267418.1-1.txt,LOT       : 4267418.1                                START TIME : 2023/03/06 04:49:04,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 259             Total Yield :  96.911%
4267418.1.txt,LOT       : 4267418.1                                START TIME : 2023/03/06 04:49:04,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 259             Total Yield :  89.961%
4267420.1.txt,LOT       : 4267420.1                                START TIME : 2023/03/05 00:20:18,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 432             Total Yield :  96.759%
4267537.1-1.txt,LOT       : 4267537.1                                START TIME : 2023/03/13 07:34:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5237            Total Yield :  99.504%
4267537.1.txt,LOT       : 4267537.1                                START TIME : 2023/03/13 07:34:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5237            Total Yield :  95.093%
4267541.1-1.txt,LOT       : 4267541.1                                START TIME : 2023/03/06 10:09:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 848             Total Yield :  82.783%
4267541.1-4.txt,LOT       : 4267541.1                                START TIME : 2023/03/06 10:09:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1226            Total Yield :  97.961%
4267541.1.txt,LOT       : 4267541.1                                START TIME : 2023/03/06 10:09:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 529             Total Yield :  61.437%
4267542.1-1.txt,LOT       : 4267542.1                                START TIME : 2023/03/03 12:58:45,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 343             Total Yield :  96.793%
4267542.1.txt,LOT       : 4267542.1                                START TIME : 2023/03/03 12:58:45,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 343             Total Yield :  95.627%
4267544.1.txt,LOT       : 4267544.1                                START TIME : 2023/03/05 08:16:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 200             Total Yield :  99.000%
4267545.1.txt,LOT       : 4267545.1                                START TIME : 2023/03/04 23:37:08,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 529             Total Yield :  93.573%
4267546.1-1.txt,LOT       : 4267546.1                                START TIME : 2023/03/06 01:11:54,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 249             Total Yield :  94.779%
4267546.1-2.txt,LOT       : 4267546.1                                START TIME : 2023/03/06 01:11:54,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 249             Total Yield :  94.779%
4267546.1.txt,LOT       : 4267546.1                                START TIME : 2023/03/06 01:11:54,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 250             Total Yield :  92.400%
4267548.1.txt,LOT       : 4267548.1                                START TIME : 2023/03/06 16:14:34,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 207             Total Yield :  95.169%
4267550.1-1.txt,LOT       : 4267550.1                                START TIME : 2023/03/06 11:59:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 564             Total Yield :  87.766%
4267550.1-2.txt,LOT       : 4267550.1                                START TIME : 2023/03/06 11:59:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 809             Total Yield :  91.224%
4267550.1-3.txt,LOT       : 4267550.1                                START TIME : 2023/03/06 11:59:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 810             Total Yield :  98.148%
4267550.1.txt,LOT       : 4267550.1                                START TIME : 2023/03/06 11:59:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 318             Total Yield :  77.358%
4268036.1.txt,LOT       : 4268036.1                                START TIME : 2023/03/04 20:14:01,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 538             Total Yield :  94.610%
4268037.1.txt,LOT       : 4268037.1                                START TIME : 2023/03/06 16:34:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 154             Total Yield :  97.403%
4268038.1.txt,LOT       : 4268038.1                                START TIME : 2023/03/06 02:54:26,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 113             Total Yield :  99.115%
4268041.1-1.txt,LOT       : 4268041.1                                START TIME : 2023/03/07 07:28:58,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 850             Total Yield :  91.529%
4268041.1.txt,LOT       : 4268041.1                                START TIME : 2023/03/07 07:28:58,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 471             Total Yield :  80.467%
4268042.1-1.txt,LOT       : 4268042.1                                START TIME : 2023/03/06 06:27:44,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 521             Total Yield :  98.656%
4268042.1.txt,LOT       : 4268042.1                                START TIME : 2023/03/06 06:27:44,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 489             Total Yield :  92.229%
4268045.1-1.txt,LOT       : 4268045.1                                START TIME : 2023/03/06 21:01:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 475             Total Yield :  98.737%
4268045.1.txt,LOT       : 4268045.1                                START TIME : 2023/03/06 21:01:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 477             Total Yield :  97.694%
4268046.1-1.txt,LOT       : 4268046.1                                START TIME : 2023/03/07 00:07:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 416             Total Yield :  98.077%
4268046.1.txt,LOT       : 4268046.1                                START TIME : 2023/03/07 00:07:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 416             Total Yield :  97.596%
4268048.1-1.txt,LOT       : 4268048.1                                START TIME : 2023/03/07 08:39:57,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 716             Total Yield :  95.112%
4268048.1.txt,LOT       : 4268048.1                                START TIME : 2023/03/07 08:39:57,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 381             Total Yield :  87.927%
4268049.1.txt,LOT       : 4268049.1                                START TIME : 2023/03/04 04:46:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 620             Total Yield :  98.226%
4268051.1.txt,LOT       : 4268051.1                                START TIME : 2023/03/04 14:53:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 265             Total Yield :  96.981%
4268054.1.txt,LOT       : 4268054.1                                START TIME : 2023/03/05 08:41:46,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 281             Total Yield :  97.153%
4268055.1-1.txt,LOT       : 4268055.1                                START TIME : 2023/03/06 05:21:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 248             Total Yield :  96.774%
4268055.1.txt,LOT       : 4268055.1                                START TIME : 2023/03/06 05:21:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 248             Total Yield :  89.516%
4268206.1-1.txt,LOT       : 4268206.1                                START TIME : 2023/03/13 09:40:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5284            Total Yield :  99.508%
4268206.1.txt,LOT       : 4268206.1                                START TIME : 2023/03/13 09:40:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5283            Total Yield :  94.605%
4268207.1-1.txt,LOT       : 4268207.1                                START TIME : 2023/03/13 05:00:02,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5489            Total Yield :  99.581%
4268207.1-2.txt,LOT       : 4268207.1                                START TIME : 2023/03/13 05:00:02,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5554            Total Yield :  99.694%
4268207.1.txt,LOT       : 4268207.1                                START TIME : 2023/03/13 05:00:02,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5489            Total Yield :  96.028%
4268208.1-1.txt,LOT       : 4268208.1                                START TIME : 2023/03/13 02:13:47,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5446            Total Yield :  99.541%
4268208.1.txt,LOT       : 4268208.1                                START TIME : 2023/03/13 02:13:47,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5446            Total Yield :  95.869%
4268649.1-1.txt,LOT       : 4268649.1                                START TIME : 2023/03/06 04:11:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 362             Total Yield :  97.790%
4268649.1.txt,LOT       : 4268649.1                                START TIME : 2023/03/06 04:11:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 362             Total Yield :  90.055%
4268650.1-1.txt,LOT       : 4268650.1                                START TIME : 2023/03/07 05:13:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 356             Total Yield :  92.416%
4268650.1-2.txt,LOT       : 4268650.1                                START TIME : 2023/03/07 05:13:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 356             Total Yield :  93.539%
4268650.1.txt,LOT       : 4268650.1                                START TIME : 2023/03/07 05:13:22,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 355             Total Yield :  85.070%
4268652.1-1.txt,LOT       : 4268652.1                                START TIME : 2023/03/06 19:23:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 354             Total Yield :  96.610%
4268652.1.txt,LOT       : 4268652.1                                START TIME : 2023/03/06 19:23:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 354             Total Yield :  95.480%
4268654.1-1.txt,LOT       : 4268654.1                                START TIME : 2023/03/07 06:56:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 741             Total Yield :  97.031%
4268654.1.txt,LOT       : 4268654.1                                START TIME : 2023/03/07 06:56:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 382             Total Yield :  93.979%
4268887.1.txt,LOT       : 4268887.1                                START TIME : 2023/03/06 17:07:53,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 118             Total Yield :  91.525%
